ID_ETU;MATHS;ECONOMICS;CS;ENGLISH
249;12.923229693189109;13.413529999831988;10.529654403038622;8.4218556986615
250;12.727219887953432;12.367166354838517;10.476317676201727;7.75491636658343
251;10.348237628034571;13.91621516609543;10.458715497969726;7.240270107675742
252;12.17468895399306;14.66743831161571;10.479559316557959;8.976331026627019
253;11.596684587350186;15.267065253824189;11.052728097792214;6.968312492841232
254;12.92211008904338;12.828574110779748;9.974602145108435;6.635641954818516
255;12.999262632062074;15.431182279777307;10.287676561997225;8.325916726305964
256;12.409827993345885;13.492001149272964;9.859649015550442;7.475411670861684
257;11.240821518265442;14.865534498244234;9.125572649944626;7.54472824553646
258;12.052144045187353;14.3654828051765;12.323716115500023;5.177395394336447
259;11.8851653093602;13.535339282522068;12.049983570486091;7.612345106056756
260;11.096004587277406;13.779503247346103;10.7904712747869;7.053857611470562
261;12.401678374770755;14.182954593303778;12.218210825570237;7.092727199351853
262;11.313588019462177;14.813102385257931;11.756130317855405;7.776653392514349
263;11.911672157546024;13.97611049314216;12.067156683730486;6.586426403581788
264;11.82298004593193;14.660781338353061;10.284867736024744;8.019377254396407
265;12.106885790286496;12.823584437598564;9.524072878334094;8.202146646952508
266;11.308042504237678;13.270362013479012;10.522327786959771;7.5398704690807286
267;12.288382467778623;15.290325946941948;10.63200721555001;7.904707676839456
268;11.03904051375294;13.174867732058363;9.507602494012922;8.137630634078983
269;11.88338209579074;13.158741971496438;10.499296696749678;7.279647050877592
270;12.819496575242205;14.229777487641156;9.596045652995844;8.435757701207693
271;13.171055731928988;14.415144471519858;10.70160431085664;9.271044370862441
272;9.793899041214237;14.264657035166678;11.357879348446188;9.196207560645217
273;10.454667703128628;13.675102474046682;11.64917325540175;5.838611212433875
274;13.426255708732116;16.77483497101585;10.173304660591901;7.324519607596098
275;12.777350199826314;14.117200083404164;9.109275441524199;9.383230962938967
276;11.818168266487243;14.399220085741549;9.194376611632093;8.211916259620699
277;13.306573782199557;13.375209003947148;10.633136894797214;9.90871299441806
278;12.08932731587443;13.153781158705858;12.7039092808545;8.585150061099144
279;11.685750770637291;15.656108188285993;10.500230880552628;10.782210815300655
280;13.685600527376987;14.633200204343945;12.068682026636507;5.154717732929822
281;10.875424253689218;14.523926589967292;11.14422838643015;7.8048237894259636
282;12.084544146014835;12.477157067718911;11.496197020270337;6.797888467095163
283;12.10898130730723;16.481221573927563;11.374580114120741;6.37755065421191
284;13.314453000677632;14.349705036385334;11.271311843391233;8.22623227277976
285;14.161141384618066;14.715872877504582;12.633761180290673;6.88184964237648
286;12.327068827141497;12.904253278077894;11.791720226222136;9.009138285086278
287;11.83256066343531;15.880995211586308;10.43192079550265;7.128865303901655
288;12.698849218967196;13.225396872186128;11.321713643193474;8.289785719945444
289;11.545350555978418;13.038394167246638;11.22486995037874;9.960025691715646
290;11.280740051008635;14.306229000394916;11.837514835882423;10.061755067313797
291;10.643759737483741;14.509827417573579;9.998425756546688;8.018139774890454
292;11.920740244109341;13.752077778058792;10.276769327430133;7.36034630516031
293;12.963224868253898;15.446807956071217;10.898248251221887;7.61634707633286
294;10.225561158442325;13.949383467178778;10.926875857501651;8.33408084528127
295;12.688505364126527;13.420869348715577;10.326786628607945;8.206181126268195
296;11.954672025834967;13.820897180382135;11.363631542685905;9.621880266489713
297;12.172785042966895;14.341952984281013;10.350252271150692;8.06752539068435
298;11.597963318189418;13.882557063893293;10.933368697119317;7.9487338534450105
299;12.208375214753312;12.849021947362921;13.363905740806244;8.903277690995859
300;11.557841964069793;14.416102662714014;10.900203922302072;7.13832006598201
301;12.229438067162969;13.050971365141205;12.534189378219104;7.424604073649085
302;13.065474673730156;15.486628856058733;11.912925001616738;8.87750650847366
303;11.577951348550494;14.064203212176237;10.07995134937587;8.770489816748073
304;13.7240815410984;12.882636851923493;11.88254387875596;7.63612496939663
305;13.029671826322735;14.69749747471057;11.060463432827914;8.52154177383143
306;13.296847620352883;13.014992978457496;11.526079240045586;6.428946749075292
307;12.381577105108681;14.03014326502479;11.16604046267277;7.281637364178214
308;12.669641616070725;11.333834672889886;10.626880828739527;8.740149288365624
309;11.682056217819493;13.51646248161697;11.31068856895799;7.918106873268503
310;11.299520776416838;14.729481978268002;9.568708599741694;8.865043988324954
311;10.2743797069426;14.730848798900071;9.947528499228444;7.012788818900247
312;10.743156604781069;15.072422628869349;12.045098933234383;8.828845356160063
313;12.392362523522491;15.631621572229216;11.795733525348213;7.95961245312175
314;11.901501371049896;15.493839342524383;9.8740630434223;6.47501889922362
315;14.990569850348962;13.911781796461728;9.861067390789811;7.8695192357892525
316;11.582581582452903;14.739611403750605;9.666161738949501;8.679080234793478
317;12.174172652872898;12.863344073514538;10.768171634517808;8.811619656453958
318;14.45680302055218;13.526079505454094;11.838338004159485;8.188689880244148
319;12.301801668489137;11.89587603501074;10.999218736491281;9.442615894283811
320;12.17759059321371;13.6068183793114;12.419009604479962;8.457229696427811
321;11.473666933663164;14.377891388848699;9.783715490627477;8.521275150981785
322;13.083141390786444;13.718933226872993;11.174847579563963;8.227651060147876
323;11.972242760832296;15.757722486330927;11.186186054960059;6.030876436210985
324;13.232832946532511;14.624779323783844;9.840341758388261;7.287607896861063
325;11.573659041186746;12.910340910739928;12.316306000315445;8.739219480093729
326;13.596093916723031;13.320944747649332;13.03632502141429;6.965777143050693
327;13.014964287049967;14.279423055108094;11.602190853283586;6.8219235795823625
328;11.270998427172808;15.289849107855689;10.568908424151617;8.967050032108624
329;13.296955576161746;14.390909489893192;9.991809034767016;8.553872792549308
330;10.902761790213196;11.811397996060148;10.649514677116498;9.493448709915503
331;11.480390322055626;12.733932712987919;11.770423865524807;7.797225751282867
332;11.450807687939475;13.997929218838374;11.370406060642255;7.869101213149218
333;10.346730092326696;12.169066861530217;11.450994664436353;7.426253603020083
334;11.71808363983847;14.00278372434585;9.489444025587549;8.60591844899352
335;11.566615446923965;12.790221391152771;13.022180039538593;7.0031389264545485
336;12.44969149996677;13.428379200763517;10.019610498352847;8.669411553054344
337;12.86726400806362;12.945507031041585;10.41185381145481;7.8664072075451354
338;12.987669360683617;13.557284950904345;10.270752289426074;7.664650934768536
339;13.267946837912067;16.598838517223047;11.381162513674223;8.010353062403714
340;14.010392759428445;14.170903526346217;12.460061438351294;9.84655254253467
341;10.745939074676707;14.950791106768413;11.472711208462728;7.604273532180192
342;12.996665542591613;15.036740933987371;11.855594616396846;8.733116685130614
343;10.988623072446225;12.163456173374408;12.112189862462603;6.178505798546834
344;11.940213531989755;13.539683047156881;10.992341764374773;8.296300533392111
345;13.376330942225524;13.649925478865608;10.849641463296267;6.338726551927383
346;11.476229349149328;13.504412191274321;11.487676144974714;8.586870343758347
347;12.213042196414877;17.279086745310327;12.752814603113249;9.08357707919782
348;9.846466316760413;13.407072916922889;11.567226794681025;7.938150434075234
349;14.36648826099072;12.812407275794614;11.828717801120254;7.3243631856617135
350;12.853574132264114;13.432152262682502;10.792677781611813;6.997962288114604
351;12.1756031315834;15.247705376452327;12.319364594268166;9.442301244400484
352;11.513565281083547;13.059742216837627;12.45700408457684;8.26869636585791
353;13.435231223689279;13.421729254497878;8.667496117681154;8.329104832743305
354;10.515657387694668;14.271071634455147;12.310901228156613;6.623749803313754
355;13.32694075272275;13.051476911087574;11.2314708651118;6.526641695342162
356;11.185624664533043;14.862917531757546;11.130996309308841;9.124930943942282
357;11.006354975027433;13.841545409674422;11.209281064374496;7.677514581506871
358;12.731093052239357;13.643961936891989;10.409540699148732;8.402896759771512
359;12.223579865532232;13.385466878282223;11.035184252154666;9.923320437227101
360;11.604378748620306;12.013560577509871;10.739219496655748;11.176149089583191
361;12.879718225782039;13.709473364805662;9.924191893490198;7.497689955971138
362;11.369508735145994;14.121899916589063;9.345992197105378;8.047625283524148
363;11.572424807469963;12.922720668886669;9.073203055166687;7.481361022200763
364;12.482303473118534;12.819462720727095;10.886771624427038;7.5163372912909665
365;10.438903631882472;13.691647106408722;11.797979921461897;8.727307895713219
366;11.71733619343813;13.274891170988331;11.480470743472603;7.6132806687709556
367;10.298620149812814;15.049511728794712;8.495945217847174;7.189224507432097
368;12.287232110372896;15.510442088192576;11.534929591862838;7.73733712584008
369;10.918876054430143;13.897319861963133;10.965504846548193;7.377452802976559
370;12.649286872328279;14.211356465412033;10.97291070826479;8.188447669190243
371;12.229547676515773;14.618263220039411;12.013489818102432;6.2426654077980235
372;11.336249420614495;14.131905094228165;12.942062610183548;7.888055826539415
373;12.330912689930454;12.968536808394415;9.968002804332933;9.08109994881779
374;10.441278960277138;14.253482488687723;12.319194998823566;6.895900699807168
375;12.452382591067856;12.807835961663866;11.764472133185004;8.178750216248936
376;10.844423720958538;12.819548364896287;12.113261820937284;7.080438125541883
377;12.819926011961973;13.83312190917493;11.92920973732902;6.238808289107221
378;13.467262787054489;13.25737046024513;11.63702662083094;8.097123713499931
379;12.413217230222754;12.255150541597477;10.061039133532997;9.095554660987048
380;12.67108636991913;12.233288240070303;10.288809651346984;7.637837030042173
381;11.772683624632972;12.923423152294399;10.342587706526142;7.4618636810104855
382;13.469633903595794;13.862755929523056;10.65405206587354;8.101439752798228
383;12.352199599604477;14.183072168013796;11.189779136098887;7.10175054883726
384;11.498135314957365;13.0516895893142;9.738149623632887;8.902704483738422
385;11.498091124550054;15.52664750020168;10.845229480651419;6.54530060611091
386;12.59146123209068;14.998781594401926;13.400619252410552;7.66927786550578
387;11.941820647130365;13.301872293230629;9.573979410112152;7.44377733885105
388;11.805246242436949;15.090697833693849;11.546861935067206;10.14237995892844
389;10.940962889964297;13.262450600159179;12.032905542137646;7.183406112975057
390;13.582299729676986;15.226947083775233;10.313719347915109;7.599610556480451
391;12.800457286386912;14.21851499463532;11.751773085838519;8.007819385585172
392;11.519592276063197;12.398905832256917;12.559885385938328;7.783075134326774
393;10.723845140606635;15.377483709048356;10.849605138673319;7.657558145644744
394;12.969527697284446;13.497272964339206;11.98263883564926;8.643781327480347
395;11.739917823523104;12.107760038056048;12.746056195559984;7.309197282148486
396;11.978988314653455;14.635011578550145;10.352706832803714;6.673480435334749
397;12.797820489381195;13.34686039161868;9.631595282463019;8.072473634128675
398;11.11236972595866;14.726482771965047;10.977063306497302;8.438765206115473
399;13.037985422731161;15.607900467840324;10.036195445082276;7.846749660721305
400;11.941926840546733;15.95131196184656;10.476482555254913;6.061844687378529
401;12.362750963921952;13.979491755362432;11.579654868409147;8.513476328058733
402;12.28340764416277;14.495347205197332;10.895289517213465;6.48646950162052
403;11.546034340050822;14.067911771262516;9.554566673719261;10.033839268363757
404;12.229073886110223;14.601969334146846;11.095147492255649;9.005992346806291
405;11.566240289370759;13.499218640419404;11.82558816504312;7.5926486388168275
406;12.040776030957849;12.790777811431596;11.855199630855617;10.0736034881828
407;12.7660334579252;15.380896426920444;11.849119376102605;7.204331111208517
408;12.514007440311639;11.943516886269785;11.300779926020478;8.317594001133081
